1#select#10#3.00000000
28#bubble#100#96.00000000
29#bubble#100#86.00000000
30#bubble#100#74.00000000
1#bubble#1000#3653.00000000
2#bubble#1000#7138.00000000
3#bubble#1000#5751.00000000
4#bubble#1000#3840.00000000
5#bubble#1000#4899.00000000
6#bubble#1000#6040.00000000
7#bubble#1000#7792.00000000
8#bubble#1000#6612.00000000
9#bubble#1000#4489.00000000
10#bubble#1000#3582.00000000
11#bubble#1000#6530.00000000
12#bubble#1000#5039.00000000
13#bubble#1000#6676.00000000
14#bubble#1000#5422.00000000
15#bubble#1000#7021.00000000
16#bubble#1000#5444.00000000
17#bubble#1000#6277.00000000
18#bubble#1000#6603.00000000
19#bubble#1000#6832.00000000
20#bubble#1000#6303.00000000
21#bubble#1000#6922.00000000
22#bubble#1000#3586.00000000
23#bubble#1000#7547.00000000
24#bubble#1000#6004.00000000
25#bubble#1000#3493.00000000
26#bubble#1000#7864.00000000
27#bubble#1000#6094.00000000
28#bubble#1000#6659.00000000
29#bubble#1000#7386.00000000
30#bubble#1000#6684.00000000
1#shell#10#3.00000000
2#shell#10#2.00000000
3#shell#10#2.00000000
4#shell#10#4.00000000
5#shell#10#3.00000000
6#shell#10#4.00000000
7#shell#10#3.00000000
8#shell#10#3.00000000
9#shell#10#3.00000000
10#shell#10#14.00000000
11#shell#10#4.00000000
12#shell#10#3.00000000
13#shell#10#3.00000000
14#shell#10#4.00000000
15#shell#10#4.00000000
16#shell#10#3.00000000
17#shell#10#3.00000000
18#shell#10#5.00000000
19#shell#10#4.00000000
20#shell#10#5.00000000
21#shell#10#2.00000000
22#shell#10#2.00000000
23#shell#10#4.00000000
24#shell#10#3.00000000
25#shell#10#2.00000000
26#shell#10#3.00000000
27#shell#10#3.00000000
28#shell#10#3.00000000
29#shell#10#4.00000000
30#shell#10#4.00000000
1#shell#100#19.00000000
2#shell#100#16.00000000
3#shell#100#16.00000000
4#shell#100#15.00000000
5#shell#100#17.00000000
6#shell#100#17.00000000
7#shell#100#18.00000000
8#shell#100#17.00000000
9#shell#100#16.00000000
10#shell#100#14.00000000
11#shell#100#14.00000000
12#shell#100#15.00000000
13#shell#100#13.00000000
14#shell#100#19.00000000
15#shell#100#17.00000000
16#shell#100#14.00000000
17#shell#100#19.00000000
18#shell#100#16.00000000
19#shell#100#12.00000000
20#shell#100#14.00000000
21#shell#100#14.00000000
22#shell#100#15.00000000
23#shell#100#18.00000000
24#shell#100#17.00000000
25#shell#100#19.00000000
26#shell#100#17.00000000
27#shell#100#19.00000000
28#shell#100#19.00000000
29#shell#100#17.00000000
30#shell#100#17.00000000
1#shell#1000#197.00000000
2#shell#1000#174.00000000
3#shell#1000#187.00000000
4#shell#1000#178.00000000
5#shell#1000#174.00000000
6#shell#1000#208.00000000
7#shell#1000#174.00000000
8#shell#1000#220.00000000
9#shell#1000#187.00000000
10#shell#1000#197.00000000
11#shell#1000#233.00000000
12#shell#1000#160.00000000
13#shell#1000#189.00000000
14#shell#1000#175.00000000
15#shell#1000#196.00000000
16#shell#1000#177.00000000
17#shell#1000#238.00000000
18#shell#1000#193.00000000
19#shell#1000#234.00000000
20#shell#1000#170.00000000
21#shell#1000#160.00000000
22#shell#1000#175.00000000
23#shell#1000#196.00000000
24#shell#1000#210.00000000
25#shell#1000#153.00000000
26#shell#1000#249.00000000
27#shell#1000#117.00000000
28#shell#1000#176.00000000
29#shell#1000#228.00000000
30#shell#1000#205.00000000
1#select#10000#136167.00000000
2#select#10000#135927.00000000
3#select#10000#135565.00000000
4#select#10000#138484.00000000
5#select#10000#136171.00000000
6#select#10000#135817.00000000
7#select#10000#135896.00000000
8#select#10000#139005.00000000
9#select#10000#137163.00000000
10#select#10000#133323.00000000
11#select#10000#136579.00000000
12#select#10000#136276.00000000
13#select#10000#136766.00000000
14#select#10000#135190.00000000
15#select#10000#136061.00000000
16#select#10000#133150.00000000
17#select#10000#136092.00000000
18#select#10000#137359.00000000
19#select#10000#136431.00000000
20#select#10000#135041.00000000
21#select#10000#133109.00000000
22#select#10000#135796.00000000
23#select#10000#137154.00000000
24#select#10000#135764.00000000
25#select#10000#137941.00000000
26#select#10000#137822.00000000
27#select#10000#132991.00000000
28#select#10000#137427.00000000
29#select#10000#136710.00000000
30#select#10000#137277.00000000
1#quick#10000#2.00000000
2#quick#10000#2.00000000
3#quick#10000#2.00000000
4#quick#10000#1.00000000
5#quick#10000#1.00000000
6#quick#10000#2.00000000
7#quick#10000#2.00000000
8#quick#10000#2.00000000
9#quick#10000#2.00000000
10#quick#10000#1.00000000
11#quick#10000#2.00000000
12#quick#10000#1.00000000
13#quick#10000#2.00000000
14#quick#10000#2.00000000
15#quick#10000#2.00000000
16#quick#10000#2.00000000
17#quick#10000#1.00000000
18#quick#10000#2.00000000
19#quick#10000#1.00000000
20#quick#10000#2.00000000
21#quick#10000#2.00000000
22#quick#10000#2.00000000
23#quick#10000#2.00000000
24#quick#10000#1.00000000
25#quick#10000#2.00000000
26#quick#10000#1.00000000
27#quick#10000#2.00000000
28#quick#10000#1.00000000
29#quick#10000#2.00000000
30#quick#10000#1.00000000
1#insert#10000#71381.00000000
2#insert#10000#73915.00000000
3#insert#10000#74906.00000000
4#insert#10000#75821.00000000
5#insert#10000#76175.00000000
6#insert#10000#73494.00000000
7#insert#10000#76410.00000000
8#insert#10000#70863.00000000
9#insert#10000#73767.00000000
10#insert#10000#74196.00000000
11#insert#10000#70914.00000000
12#insert#10000#77260.00000000
13#insert#10000#77518.00000000
14#insert#10000#76065.00000000
15#insert#10000#71059.00000000
16#insert#10000#73943.00000000
17#insert#10000#74944.00000000
18#insert#10000#76576.00000000
19#insert#10000#74602.00000000
20#insert#10000#75457.00000000
21#insert#10000#75115.00000000
22#insert#10000#75194.00000000
23#insert#10000#72682.00000000
24#insert#10000#75697.00000000
25#insert#10000#75096.00000000
26#insert#10000#75596.00000000
27#insert#10000#74845.00000000
28#insert#10000#76050.00000000
29#insert#10000#73861.00000000
30#insert#10000#73376.00000000
1#heap#10000#3476.00000000
2#heap#10000#3629.00000000
3#heap#10000#2134.00000000
4#heap#10000#2101.00000000
5#heap#10000#3434.00000000
6#heap#10000#2167.00000000
7#heap#10000#2566.00000000
8#heap#10000#2773.00000000
9#heap#10000#3458.00000000
10#heap#10000#2446.00000000
11#heap#10000#2855.00000000
12#heap#10000#3443.00000000
13#heap#10000#2356.00000000
14#heap#10000#2961.00000000
15#heap#10000#2385.00000000
16#heap#10000#2263.00000000
17#heap#10000#3300.00000000
18#heap#10000#2705.00000000
19#heap#10000#2390.00000000
20#heap#10000#2112.00000000
21#heap#10000#2661.00000000
22#heap#10000#2142.00000000
23#heap#10000#2659.00000000
24#heap#10000#2218.00000000
25#heap#10000#3309.00000000
26#heap#10000#2549.00000000
27#heap#10000#2101.00000000
28#heap#10000#2613.00000000
29#heap#10000#2133.00000000
30#heap#10000#2087.00000000
1#bubble#10000#400891.00000000
2#bubble#10000#399746.00000000
3#bubble#10000#404196.00000000
4#bubble#10000#407531.00000000
5#bubble#10000#415190.00000000
6#bubble#10000#399833.00000000
7#bubble#10000#403484.00000000
8#bubble#10000#396394.00000000
9#bubble#10000#399185.00000000
10#bubble#10000#399068.00000000
11#bubble#10000#398556.00000000
12#bubble#10000#402656.00000000
13#bubble#10000#405457.00000000
14#bubble#10000#399740.00000000
15#bubble#10000#406494.00000000
16#bubble#10000#403383.00000000
17#bubble#10000#401424.00000000
18#bubble#10000#400879.00000000
19#bubble#10000#402314.00000000
20#bubble#10000#398385.00000000
21#bubble#10000#396129.00000000
22#bubble#10000#399851.00000000
23#bubble#10000#400321.00000000
24#bubble#10000#395885.00000000
25#bubble#10000#398793.00000000
26#bubble#10000#402102.00000000
27#bubble#10000#401594.00000000
28#bubble#10000#401249.00000000
29#bubble#10000#401141.00000000
30#bubble#10000#401923.00000000
1#shell#10000#1968.00000000
2#shell#10000#1928.00000000
3#shell#10000#2489.00000000
4#shell#10000#2602.00000000
5#shell#10000#2511.00000000
6#shell#10000#2373.00000000
7#shell#10000#1941.00000000
8#shell#10000#1714.00000000
9#shell#10000#2392.00000000
10#shell#10000#1739.00000000
11#shell#10000#1659.00000000
12#shell#10000#1958.00000000
13#shell#10000#1621.00000000
14#shell#10000#1571.00000000
15#shell#10000#1719.00000000
16#shell#10000#2777.00000000
17#shell#10000#1577.00000000
18#shell#10000#1888.00000000
19#shell#10000#2599.00000000
20#shell#10000#1726.00000000
21#shell#10000#1698.00000000
22#shell#10000#2484.00000000
23#shell#10000#2475.00000000
24#shell#10000#1756.00000000
25#shell#10000#2025.00000000
26#shell#10000#2105.00000000
27#shell#10000#1595.00000000
28#shell#10000#2058.00000000
29#shell#10000#1680.00000000
30#shell#10000#1788.00000000
1#select#100000#13356765.00000000
2#select#100000#13394487.00000000
3#select#100000#13374698.00000000
4#select#100000#13399369.00000000
5#select#100000#13170823.00000000
6#select#100000#13173149.00000000
7#select#100000#13184978.00000000
8#select#100000#13187485.00000000
9#select#100000#13185926.00000000
10#select#100000#13178047.00000000
11#select#100000#13196728.00000000
12#select#100000#13202972.00000000
13#select#100000#13186581.00000000
14#select#100000#13220744.00000000
15#select#100000#14033092.00000000
16#select#100000#14431712.00000000
17#select#100000#15542577.00000000
18#select#100000#15349732.00000000
19#select#100000#15099175.00000000
20#select#100000#15028907.00000000
21#select#100000#14826503.00000000
22#select#100000#14947009.00000000
23#select#100000#14605987.00000000
24#select#100000#14676492.00000000
25#select#100000#14695054.00000000
26#select#100000#15255867.00000000
27#select#100000#15002321.00000000
28#select#100000#15025724.00000000
29#select#100000#14753112.00000000
30#select#100000#14672793.00000000
1#quick#100000#4.00000000
2#quick#100000#2.00000000
3#quick#100000#2.00000000
4#quick#100000#4.00000000
5#quick#100000#2.00000000
6#quick#100000#2.00000000
7#quick#100000#3.00000000
8#quick#100000#2.00000000
9#quick#100000#2.00000000
10#quick#100000#2.00000000
11#quick#100000#2.00000000
12#quick#100000#2.00000000
13#quick#100000#1.00000000
14#quick#100000#3.00000000
15#quick#100000#1.00000000
16#quick#100000#1.00000000
17#quick#100000#2.00000000
18#quick#100000#2.00000000
19#quick#100000#1.00000000
20#quick#100000#2.00000000
21#quick#100000#1.00000000
22#quick#100000#2.00000000
23#quick#100000#5.00000000
24#quick#100000#1.00000000
25#quick#100000#4.00000000
26#quick#100000#2.00000000
27#quick#100000#2.00000000
28#quick#100000#2.00000000
29#quick#100000#1.00000000
30#quick#100000#3.00000000
1#insert#100000#8441952.00000000
2#insert#100000#8631250.00000000
3#insert#100000#9079368.00000000
4#insert#100000#9104560.00000000
5#insert#100000#8953808.00000000
6#insert#100000#9021507.00000000
7#insert#100000#8136509.00000000
8#insert#100000#9624411.00000000
9#insert#100000#9259141.00000000
10#insert#100000#8495883.00000000
11#insert#100000#8901475.00000000
12#insert#100000#9273514.00000000
13#insert#100000#9256167.00000000
14#insert#100000#9398503.00000000
15#insert#100000#9137475.00000000
16#insert#100000#9226497.00000000
17#insert#100000#9414319.00000000
18#insert#100000#9178161.00000000
19#insert#100000#9394072.00000000
20#insert#100000#8877790.00000000
21#insert#100000#9056376.00000000
22#insert#100000#9937284.00000000
23#insert#100000#9535147.00000000
24#insert#100000#8859027.00000000
25#insert#100000#10398500.00000000
26#insert#100000#10037817.00000000
27#insert#100000#9395845.00000000
28#insert#100000#8494733.00000000
29#insert#100000#9701229.00000000
30#insert#100000#9023608.00000000
1#heap#100000#30360.00000000
2#heap#100000#34777.00000000
3#heap#100000#46862.00000000
4#heap#100000#29251.00000000
5#heap#100000#45918.00000000
6#heap#100000#34900.00000000
7#heap#100000#35673.00000000
8#heap#100000#46826.00000000
9#heap#100000#42591.00000000
10#heap#100000#36778.00000000
11#heap#100000#33823.00000000
12#heap#100000#37583.00000000
13#heap#100000#46005.00000000
14#heap#100000#36216.00000000
15#heap#100000#35366.00000000
16#heap#100000#35579.00000000
17#heap#100000#36607.00000000
18#heap#100000#47077.00000000
19#heap#100000#36842.00000000
20#heap#100000#29218.00000000
21#heap#100000#39256.00000000
22#heap#100000#35188.00000000
23#heap#100000#34755.00000000
24#heap#100000#35945.00000000
25#heap#100000#30541.00000000
26#heap#100000#47251.00000000
27#heap#100000#35551.00000000
28#heap#100000#37582.00000000
29#heap#100000#37463.00000000
30#heap#100000#46982.00000000
1#bubble#100000#52699110.00000000
2#bubble#100000#52710502.00000000
3#bubble#100000#51912485.00000000
4#bubble#100000#51505407.00000000
5#bubble#100000#52010921.00000000
6#bubble#100000#51707585.00000000
7#bubble#100000#51220574.00000000
8#bubble#100000#50258881.00000000
9#bubble#100000#48926229.00000000
10#bubble#100000#48789901.00000000
11#bubble#100000#48749031.00000000
12#bubble#100000#48881736.00000000
13#bubble#100000#50539341.00000000
14#bubble#100000#48864663.00000000
15#bubble#100000#49890508.00000000
16#bubble#100000#49561043.00000000
17#bubble#100000#48984252.00000000
18#bubble#100000#50652554.00000000
19#bubble#100000#48981865.00000000
20#bubble#100000#50072100.00000000
21#bubble#100000#49294462.00000000
22#bubble#100000#48918728.00000000
23#bubble#100000#49484208.00000000
24#bubble#100000#49229659.00000000
25#bubble#100000#48850868.00000000
26#bubble#100000#50013675.00000000
27#bubble#100000#49308676.00000000
28#bubble#100000#49435881.00000000
29#bubble#100000#48628088.00000000
30#bubble#100000#49490645.00000000
1#shell#100000#27726.00000000
2#shell#100000#38295.00000000
3#shell#100000#25724.00000000
4#shell#100000#41902.00000000
5#shell#100000#40123.00000000
6#shell#100000#39572.00000000
7#shell#100000#24699.00000000
8#shell#100000#25459.00000000
9#shell#100000#24641.00000000
10#shell#100000#24040.00000000
11#shell#100000#25574.00000000
12#shell#100000#25593.00000000
13#shell#100000#40215.00000000
14#shell#100000#25247.00000000
15#shell#100000#25317.00000000
16#shell#100000#25608.00000000
17#shell#100000#39930.00000000
18#shell#100000#26836.00000000
19#shell#100000#25446.00000000
20#shell#100000#25930.00000000
21#shell#100000#24345.00000000
22#shell#100000#25383.00000000
23#shell#100000#38394.00000000
24#shell#100000#25237.00000000
25#shell#100000#25790.00000000
26#shell#100000#38598.00000000
27#shell#100000#26137.00000000
28#shell#100000#24198.00000000
29#shell#100000#25551.00000000
30#shell#100000#38475.00000000
